30.00        0.3000        0.69030E-03   -0.13286    
30.00        0.3500        0.68284E-03   -0.13129    
30.00        0.4000        0.67581E-03   -0.12919    
30.00        0.4500        0.66923E-03   -0.12653    
30.00        0.5000        0.66309E-03   -0.12327    
30.00        0.5500        0.65740E-03   -0.11935    
30.00        0.6000        0.65214E-03   -0.11470    
30.00        0.6500        0.64733E-03   -0.10925    
30.00        0.7000        0.64295E-03   -0.10288    
30.00        0.7500        0.63902E-03   -0.95414E-01
30.00        0.8000        0.63553E-03   -0.86611E-01
30.00        0.8500        0.63249E-03   -0.76041E-01
30.00        0.9000        0.62988E-03   -0.62877E-01
30.00        0.9500        0.62772E-03   -0.44978E-01
30.00         1.000        0.62600E-03     0.0000    
40.00        -1.000        0.12912E-02     0.0000    
40.00       -0.9500        0.12715E-02   -0.29522E-01
40.00       -0.9000        0.12521E-02   -0.41702E-01
40.00       -0.8500        0.12332E-02   -0.50989E-01
40.00       -0.8000        0.12147E-02   -0.58750E-01
40.00       -0.7500        0.11966E-02   -0.65509E-01
40.00       -0.7000        0.11790E-02   -0.71529E-01
40.00       -0.6500        0.11618E-02   -0.76964E-01
40.00       -0.6000        0.11451E-02   -0.81911E-01
40.00       -0.5500        0.11288E-02   -0.86434E-01
40.00       -0.5000        0.11129E-02   -0.90577E-01
40.00       -0.4500        0.10974E-02   -0.94371E-01
40.00       -0.4000        0.10824E-02   -0.97839E-01
40.00       -0.3500        0.10678E-02   -0.10099    
40.00       -0.3000        0.10536E-02   -0.10384    
40.00       -0.2500        0.10399E-02   -0.10640    
40.00       -0.2000        0.10266E-02   -0.10866    
40.00       -0.1500        0.10138E-02   -0.11062    
40.00       -0.1000        0.10013E-02   -0.11228    
40.00       -0.5000E-01    0.98934E-03   -0.11365    
40.00         0.000        0.97777E-03   -0.11470    
40.00        0.5000E-01    0.96664E-03   -0.11544    
40.00        0.1000        0.95595E-03   -0.11585    
40.00        0.1500        0.94568E-03   -0.11592    
40.00        0.2000        0.93585E-03   -0.11564    
40.00        0.2500        0.92645E-03   -0.11499    
40.00        0.3000        0.91748E-03   -0.11396    
40.00        0.3500        0.90895E-03   -0.11252    
40.00        0.4000        0.90085E-03   -0.11065    
40.00        0.4500        0.89318E-03   -0.10832    
40.00        0.5000        0.88594E-03   -0.10548    
40.00        0.5500        0.87914E-03   -0.10211    
40.00        0.6000        0.87276E-03   -0.98135E-01
40.00        0.6500        0.86683E-03   -0.93487E-01
40.00        0.7000        0.86132E-03   -0.88063E-01
40.00        0.7500        0.85625E-03   -0.81720E-01
40.00        0.8000        0.85161E-03   -0.74234E-01
40.00        0.8500        0.84740E-03   -0.65235E-01
40.00        0.9000        0.84362E-03   -0.54002E-01
40.00        0.9500        0.84028E-03   -0.38680E-01
40.00         1.000        0.83737E-03     0.0000    
50.00        -1.000        0.14397E-02     0.0000    
50.00       -0.9500        0.14247E-02   -0.22959E-01
50.00       -0.9000        0.14100E-02   -0.32302E-01
50.00       -0.8500        0.13955E-02   -0.39341E-01
50.00       -0.8000        0.13814E-02   -0.45152E-01
50.00       -0.7500        0.13675E-02   -0.50151E-01
50.00       -0.7000        0.13538E-02   -0.54550E-01
50.00       -0.6500        0.13405E-02   -0.58474E-01
50.00       -0.6000        0.13274E-02   -0.62000E-01
50.00       -0.5500        0.13146E-02   -0.65184E-01
50.00       -0.5000        0.13021E-02   -0.68063E-01
50.00       -0.4500        0.12899E-02   -0.70664E-01
50.00       -0.4000        0.12780E-02   -0.73007E-01
50.00       -0.3500        0.12663E-02   -0.75108E-01
50.00       -0.3000        0.12549E-02   -0.76976E-01
50.00       -0.2500        0.12438E-02   -0.78618E-01
50.00       -0.2000        0.12330E-02   -0.80041E-01
50.00       -0.1500        0.12224E-02   -0.81247E-01
50.00       -0.1000        0.12121E-02   -0.82237E-01
50.00       -0.5000E-01    0.12021E-02   -0.83011E-01
50.00         0.000        0.11924E-02   -0.83566E-01
50.00        0.5000E-01    0.11830E-02   -0.83900E-01
50.00        0.1000        0.11738E-02   -0.84008E-01
50.00        0.1500        0.11649E-02   -0.83884E-01
50.00        0.2000        0.11563E-02   -0.83520E-01
50.00        0.2500        0.11480E-02   -0.82906E-01
50.00        0.3000        0.11400E-02   -0.82032E-01
50.00        0.3500        0.11322E-02   -0.80884E-01
50.00        0.4000        0.11247E-02   -0.79444E-01
50.00        0.4500        0.11175E-02   -0.77692E-01
50.00        0.5000        0.11106E-02   -0.75603E-01
50.00        0.5500        0.11040E-02   -0.73144E-01
50.00        0.6000        0.10976E-02   -0.70275E-01
50.00        0.6500        0.10915E-02   -0.66940E-01
50.00        0.7000        0.10857E-02   -0.63066E-01
50.00        0.7500        0.10802E-02   -0.58546E-01
50.00        0.8000        0.10749E-02   -0.53217E-01
50.00        0.8500        0.10699E-02   -0.46808E-01
50.00        0.9000        0.10653E-02   -0.38792E-01
50.00        0.9500        0.10608E-02   -0.27825E-01
50.00         1.000        0.10567E-02     0.0000    
